[H] | 이커머스-디지털가전 | 1. 와 노트북 배송 진짜 빠르다 주문하고 열흘밖에 안 걸렸네요
[H] | 의료-병원진료 | 14. 응급실 대기가 4시간이래요 응급의 정의가 이 병원에서는 다른가 봐요
[H] | 의료-병원진료 | 15. 입원실이 없어서 복도에서 기다리래요 복도도 병실의 확장인 거겠죠
[H] | 의료-병원진료 | 16. 진단서 발급비가 2만원이에요 종이 한 장에 2만원이면 도장 찍는 비용이 금이네요
[H] | 의료-병원진료 | 17. 소견서 떼달라니까 3일 걸린대요 의사 선생님이 소설을 쓰시나 봐요
[H] | 의료-병원진료 | 18. 진료 끝나고 수납하는 데 40분 걸렸어요 돈 내는 것도 대기가 필요하다니
[H] | 의료-병원진료 | 19. 검사 결과 이상 없대요 그럼 이 통증은 뭔가요 제 상상인가요
[H] | 의료-병원진료 | 20. 2차 소견 받으러 다른 병원 갔더니 정반대로 말해요 가위바위보로 정할까요
[H] | 의료-병원진료 | 21. 간호사님이 채혈하시는데 세 번 찔렸어요 제 혈관이 숨바꼭질하나 봐요
[H] | 의료-병원진료 | 22. 퇴원 수속이 오전이래서 기다렸는데 오후에 됐어요 오전의 범위가 넓으시네요
[H] | 의료-병원진료 | 23. 의사 선생님이 "경과를 지켜보자"고 하시는데 그게 치료인가요 같이 구경하자는 건가요
[H] | 의료-병원진료 | 24. 종합병원인데 과마다 다시 접수해야 해요 종합이 아니라 각개전투네요
[H] | 의료-병원진료 | 25. 진료 시간이 5분이었는데 의료비가 5만원이에요 분당 만원이면 시급 60만원이시네요 부러워요
[H] | 의료-병원진료 | 26. 검사 결과가 나왔는데 설명 들으려면 다시 예약하래요 결과지만 주고 해석은 알아서 하라는 거네요
[H] | 의료-병원진료 | 27. 병원 앱에서 예약했는데 현장에서 다시 접수하래요 앱 예약이 줄서기 예약이었나 봐요
[H] | 의료-병원진료 | 28. 입원비 일일 20만원인데 병실이 6인실이에요 1인당 20만원이면 하루 120만원짜리 방이에요 호텔보다 비싸네
[H] | 의료-병원진료 | 29. 수술 동의서 설명이 "합병증이 있을 수 있다"래요 어떤 합병증인지는 동의하고 나서 알려주시나요
[H] | 의료-병원진료 | 30. 외래 진료 대기실에 의자가 부족해요 서서 기다리면 건강에 좋으니까요 병원다운 배려네요
[H] | 의료-병원진료 | 31. 진료 후에 "다음에 또 오세요" 하시는데 안 오고 싶어서 왔거든요
[H] | 의료-병원진료 | 32. 처방전 유효기간이 3일이래요 병원 가고 약국 갈 시간도 없는데 3일 안에 해결하라니 스피드 미션이네요
[H] | 의료-병원진료 | 33. 의사 선생님이 "좀 더 일찍 오셨으면" 하시는데 예약이 한 달 뒤였잖아요 일찍 오고 싶었어요 저도
[H] | 의료-병원진료 | 34. 1인실이 하루 30만원이래요 아프면 돈도 있어야 하는 거군요
[H] | 의료-병원진료 | 35. 야간 응급실 갔더니 당직의가 한 분이래요 환자 20명에 의사 1명이면 효율적이긴 하네요
[H] | 의료-병원진료 | 36. 혈액 검사 결과가 "정상 범위"래요 정상인데 왜 아픈 건지는 안 알려주시네요
[H] | 의료-병원진료 | 37. 재진 예약이 3개월 뒤래요 3개월 뒤에 상태가 나아졌으면 좋겠는데 나빠져도 3개월은 기다려야 하는 거죠
[H] | 의료-병원진료 | 38. 간호사님이 "좀 따끔해요" 하시는데 "많이"의 오타인 것 같아요
[H] | 의료-병원진료 | 39. 퇴원 요약서 발급이 일주일 걸린대요 퇴원은 했는데 서류는 아직 입원 중이네요
[H] | 의료-병원진료 | 40. 진료 보러 갔는데 인턴이 먼저 봐요 본진 전에 예선전이 있었네요
[H] | 의료-약국건강식품 | 41. 약 설명서가 참 읽기 쉬워요 돋보기만 있으면요 글씨 크기가 개미 전용이에요
[H] | 의료-약국건강식품 | 42. 약사님이 식후 30분에 드시래요 밥 먹을 시간도 없는데 식후 30분을 지키라니 약 먹으려고 밥을 먹어야 해요
[H] | 의료-약국건강식품 | 43. 건강기능식품이 면역력에 좋대서 석 달 먹었는데 감기 걸렸어요 안 먹었으면 더 심했겠죠 아마
[H] | 의료-약국건강식품 | 44. 약국에서 처방약 기다리는 데 40분이에요 약 세 알 포장하는 데 40분이면 한 알당 13분이네요
[H] | 의료-약국건강식품 | 45. 유산균이 장 건강에 좋대서 먹었는데 배가 더 아파요 장이 건강해지기 전 몸살인가 봐요
[H] | 의료-약국건강식품 | 46. 비타민이 하루 한 알이래서 간편할 줄 알았는데 비타민C 비타민D 오메가3 유산균 콜라겐 하루에 다섯 알이에요
[H] | 의료-약국건강식품 | 47. 약값이 만원인데 약이 세 알이에요 알당 3333원이면 금알약이네요
[H] | 의료-약국건강식품 | 48. 건강즙이 맛있대서 시켰는데 쓰고 비리고 텁텁해요 건강한 맛이 이런 거군요 건강은 쓴 거라더니
[H] | 의료-약국건강식품 | 49. 약사님이 부작용이 있을 수 있대요 어떤 부작용인지 물어봤더니 사람마다 다르대요 복불복 약이네요
[H] | 의료-약국건강식품 | 50. 처방약이 품절이래요 다른 약국 가보래요 세 군데 돌았는데 다 없어요 약국 투어 중이에요
[H] | 의료-약국건강식품 | 51. 홍삼이 피로 회복에 좋대서 한 달 먹었는데 변화가 없어요 한 달이 짧은 건가요 아님 홍삼이 짧은 건가요
[H] | 의료-약국건강식품 | 52. 영양제 상담 받으러 갔더니 10만원짜리 세트 추천해주시네요 건강에 투자하라는 의미 감사합니다
[H] | 의료-약국건강식품 | 53. 약 먹고 졸리대서 확인했더니 부작용 목록에 "졸음"이 있어요 일하면서 먹지 말라는 거였구나
[H] | 의료-약국건강식품 | 54. 콜라겐이 피부에 좋대서 석 달 먹었는데 주름은 그대로예요 눈에 안 보이는 효과라는데 보이지 않으면 없는 거 아닌가요
[H] | 의료-약국건강식품 | 55. 약국 재고 확인 전화했더니 와서 확인하래요 전화가 뭔지 모르시나 봐요
[H] | 의료-약국건강식품 | 56. 처방전 없이 살 수 있는 약이래서 갔더니 약사님 상담 필수래요 상담 30분 기다려서 타이레놀 샀어요
[H] | 의료-약국건강식품 | 57. 건강식품 환불하려는데 개봉하면 안 된대요 먹어보지도 않고 어떻게 효과를 알아요 안 먹고 반품하라는 건가요
[H] | 의료-약국건강식품 | 58. 오메가3가 두뇌에 좋대서 먹는데 아직 똑똒해진 느낌은 없어요 뇌가 거부하나 봐요
[H] | 의료-약국건강식품 | 59. 약 부작용으로 두통이 생겼는데 두통약을 또 처방해주시네요 약으로 생긴 병을 약으로 치료하는 이 순환
[H] | 의료-약국건강식품 | 60. 건강식품 정기구독이 편하대서 가입했는데 해지가 전화로만 돼요 가입은 원클릭 해지는 전화 한 통이라니
[H] | 의료-건강검진 | 61. 건강검진 결과 나오는 데 2주면 빠른 거죠 건강이 기다려주니까요
[H] | 의료-건강검진 | 62. 검진 전날 금식하래요 배고파 죽겠는데 건강해지려면 일단 굶어야 하는 거군요
[H] | 의료-건강검진 | 63. 위내시경이 편해졌대요 네 예전보다는요 여전히 눈물 나는 건 감동의 눈물이겠죠
[H] | 의료-건강검진 | 64. 건강검진 결과에 "재검 필요"가 5개예요 건강검진 받으러 갔다가 병원 단골이 됐네요
[H] | 의료-건강검진 | 65. 대장내시경 수면으로 했는데 안 잤어요 수면의 정의가 이 병원에서는 "눈 감기"인가 봐요
[H] | 의료-건강검진 | 66. 검진 패키지가 50만원인데 기본 항목만 포함이래요 추가 검사는 각각 10만원씩이에요 기본이 반값이었네요
[H] | 의료-건강검진 | 67. 건강검진 예약이 다음 달이래요 지금 아픈데 다음 달에 검진하면 뭐가 달라지나요
[H] | 의료-건강검진 | 68. 검진 결과 상담이 5분이래요 20개 항목을 5분에 설명하시면 항목당 15초네요 속사포 상담
[H] | 의료-건강검진 | 69. 혈액 검사 항목이 30개인데 결과지에 설명이 없어요 수치만 주시고 해석은 알아서 하라는 거네요 의사가 되라는
[H] | 의료-건강검진 | 70. 국가 건강검진이 무료래서 갔는데 추가 검사 권유받고 20만원 썼어요 무료의 끝에 유료가 있었네요
[H] | 의료-건강검진 | 71. 검진센터 주차장이 지하 3층이에요 검진 전에 유산소 운동하고 오라는 배려인가요
[H] | 의료-건강검진 | 72. 체성분 분석했는데 결과가 "비만"이래요 BMI가 24.9인데 0.1 차이로 비만이라니 정밀하시다
[H] | 의료-건강검진 | 73. 건강검진 당일 접수가 8시래요 출근 시간보다 일찍 건강을 챙기라는 거군요
[H] | 의료-건강검진 | 74. 검진 후 식사 쿠폰 주시는데 빵이랑 주스예요 12시간 금식한 보상이 빵 한 조각이라니 감동이에요
[H] | 의료-건강검진 | 75. 유전자 검사가 30만원인데 결과가 "위험도 보통"이래요 보통이 뭐예요 아프다는 건가요 아니라는 건가요
[H] | 의료-건강검진 | 76. 건강검진 결과지가 20페이지인데 "이상 소견 없음"이 15페이지예요 5페이지를 위해 20페이지를 읽어야 하네요
[H] | 의료-건강검진 | 77. 초음파 검사가 추가 5만원인데 "깨끗합니다" 한 마디예요 5만원짜리 "깨끗합니다" 감사해요
[H] | 의료-건강검진 | 78. 검진 결과 앱으로 볼 수 있대요 앱이 안 되서 전화했더니 방문하래요 디지털 시대의 아날로그 솔루션
[H] | 의료-건강검진 | 79. 폐 CT가 15만원인데 결과가 "정상"이래요 정상인 거 확인하는 데 15만원이면 안심비인 거죠
[H] | 의료-건강검진 | 80. 검진센터 가운이 한 사이즈인데 제 몸에 안 맞아요 프리사이즈의 프리가 자유가 아니라 포기인 거네요
[H] | 의료-비급여 | 81. 피부과 레이저가 1회 10만원인데 5회는 해야 한대요 50만원짜리 피부 관리 시작이네요
[H] | 의료-비급여 | 82. 치과 임플란트가 개당 150만원이에요 이가 금이었네요 진짜로
[H] | 의료-비급여 | 83. 성형외과 상담이 무료래서 갔는데 나올 때 500만원짜리 시술 예약이 잡혀있어요 무료 상담의 마법이네요
[H] | 의료-비급여 | 84. 피부과에서 "한 번이면 돼요" 하셨는데 세 번째 방문이에요 한 번은 첫 번째라는 뜻이었나 봐요
[H] | 의료-비급여 | 85. 치과 스케일링이 보험 적용인데 1년에 한 번이래요 나머지 364일은 알아서 하라는 거죠
[H] | 의료-비급여 | 86. 교정 비용이 400만원인데 2년 걸린대요 월 16만원씩 이빨에 투자하는 거네요 이빨 주식인가
[H] | 의료-비급여 | 87. 피부과 시술 후 관리가 중요하대요 관리 제품이 20만원이에요 시술비에 관리비에 피부가 금수저여야 하네요
[H] | 의료-비급여 | 88. 치과에서 충치 치료 왔는데 크라운 씌워야 한대요 충치 하나에 50만원이면 치아가 보석이에요
[H] | 의료-비급여 | 89. 라식 수술이 양눈 200만원인데 10년 후 시력 떨어질 수 있대요 10년 한정 시력이라니 구독형 눈이에요
[H] | 의료-비급여 | 90. 성형외과 후기가 다 좋은데 다 광고래요 진짜 후기는 어디서 봐야 하나요 보물찾기인가요
[H] | 의료-비급여 | 91. 피부과 필러가 6개월이면 빠진대요 6개월마다 20만원이면 연 40만원의 얼굴 유지비네요
[H] | 의료-비급여 | 92. 치과 잇몸 치료가 보험이 안 된대요 잇몸은 치아가 아니라서래요 잇몸이 치아 부속품이 아닌 거였네요
[H] | 의료-비급여 | 93. 한의원에서 한약 지어줬는데 한 달분에 30만원이에요 한약이 한정판인가요
[H] | 의료-비급여 | 94. 물리치료가 1회 만원인데 30번 해야 한대요 30만원짜리 재활이네요 다치면 지갑도 다치는 거군요
[H] | 의료-비급여 | 95. 도수치료가 1회 8만원인데 주 2회 석 달이래요 총 192만원이면 치료사가 더 건강해지겠네요 제 돈으로
[H] | 의료-비급여 | 96. 치과 화이트닝이 30만원인데 6개월이면 원래대로 돌아온대요 6개월짜리 하얀 이에 30만원 투자하는 거네요
[H] | 의료-비급여 | 97. 피부과 점 빼는 데 개당 만원이에요 20개 빼면 20만원이네요 점도 자산인 거였어요
[H] | 의료-비급여 | 98. 한의원 추나요법이 1회 5만원인데 보험 적용이 월 4회래요 5회째부터는 자비로 뼈를 맞추라는 거죠
[H] | 의료-비급여 | 99. 성형외과 상담 갔더니 여기저기 다 고쳐야 한대요 제가 고장난 기계인가요
[H] | 의료-비급여 | 100. 치과 사랑니 발치가 20만원인데 마취 추가 5만원이래요 아프면 돈을 더 내야 하는 이 시스템
[H] | 의료-병원진료 | 101. 간호사님이 "힘 빼세요" 하시는데 바늘이 들어오는데 어떻게 힘을 빼요 초능력자인가요 저한테
[H] | 의료-병원진료 | 102. 의사 선생님이 "스트레스 받지 마세요" 하시는데 진료비가 스트레스인데요
[H] | 의료-병원진료 | 103. 물리치료실에 사람이 30명인데 치료사가 2명이에요 1대15 맞춤 치료 감사합니다
[H] | 의료-병원진료 | 104. 처방전이 알아보기 힘든 필체인데 약사님은 읽으시더라고요 해독 능력이 대단하셔
[H] | 의료-병원진료 | 105. 입원하니까 새벽 5시에 채혈이래요 환자 수면은 치료 항목에 없나 봐요
[H] | 의료-병원진료 | 106. 간병인 비용이 하루 12만원이에요 입원비보다 간병비가 비싸네요 아프면 돈이 더 아파요
[H] | 의료-병원진료 | 107. 의사 선생님이 두 명인데 말이 달라요 같은 병원인데 의견이 다르면 제가 고르는 건가요
[H] | 의료-병원진료 | 108. 진료실 앞에서 2시간 기다렸는데 앞 환자가 30분째 상담 중이에요 앞 분이 상담받으시는 건 좋은데 뒤에 50명이요
[H] | 의료-병원진료 | 109. 종합검사 결과 이상 없다면서 왜 계속 아픈 건지 물어봤더니 "스트레스성"이래요 만능 답변이시네요
[H] | 의료-병원진료 | 110. 처방약이 바뀌었는데 설명이 "이번에 이걸로 해볼게요"래요 실험 대상인가요 제가
[H] | 의료-약국건강식품 | 111. 약이 7일분인데 5일 만에 나았어요 남은 2일분은 어떡해요 "다 드세요" 하시는데 나았는데도요?
[H] | 의료-약국건강식품 | 112. 약국에서 영양제 추천해주시는데 3만원짜리예요 건너편 약국에서는 1만원짜리 추천하시던데 차이가 뭔가요
[H] | 의료-약국건강식품 | 113. 프로바이오틱스 100억 마리래요 숫자가 크면 좋은 건가요 100억 마리가 제 배 속에서 뭘 하는 건지는 모르겠고
[H] | 의료-약국건강식품 | 114. 루테인이 눈에 좋대서 먹는데 눈 건조함은 그대로예요 루테인이 일하기 싫은가 봐요
[H] | 의료-약국건강식품 | 115. 약 부작용 문의했더니 개인차래요 만능 답변이시네요 개인차로 다 설명 가능하잖아요
[H] | 의료-건강검진 | 116. 건강검진 우편물이 왔는데 광고가 반이에요 건강검진 결과보다 영양제 광고가 더 자세해요
[H] | 의료-건강검진 | 117. 검진센터 대기실에 커피가 있어요 금식 중인데 앞에 커피 두는 거 고문이죠?
[H] | 의료-건강검진 | 118. 건강나이가 실제 나이보다 10살 많대요 10살 더 늙은 건 검진센터의 판단이시네요 기분 좋아지는 결과 감사합니다
[H] | 의료-건강검진 | 119. 내시경 예약 잡으려는데 수면은 한 달 대기래요 비수면은 내일 가능이래요 편하게 하려면 기다리고 불편하면 내일이라니
[H] | 의료-건강검진 | 120. 검진 결과 "양호"인데 개선 필요 항목이 8개래요 양호의 기준이 뭔지 모르겠어요 기절 안 하면 양호인가요
[H] | 의료-비급여 | 121. 미백 레이저 시술 후에 자외선 차단 철저히 하래요 밖에 안 나가면 되겠네요 동굴 생활 시작이에요
[H] | 의료-비급여 | 122. 치과에서 원래 치료하려던 이 말고 다른 이도 치료해야 한대요 올 때마다 할 일이 느는 병원이에요
[H] | 의료-비급여 | 123. 보톡스가 3개월이면 풀린대요 3개월마다 15만원이면 연 60만원의 주름 방지비네요
[H] | 의료-비급여 | 124. 한의원에서 체질을 봐주시는데 매번 다른 체질이래요 제가 변하는 건가요 한의사가 바뀌는 건가요
[H] | 의료-비급여 | 125. 치과 틀니가 200만원인데 조정하러 5번 가야 한대요 200만원 내고 5번 출석해야 하는 거네요
[H] | 의료-비급여 | 126. 피부과에서 관리 프로그램 10회 끊었는데 3회째부터 효과 나타난다면서 10회 다 해도 비슷해요 효과가 수줍은 거겠죠
[H] | 의료-비급여 | 127. 성형외과 수술 후기에 "자연스럽다"가 많은데 사진은 다 보정이에요 자연스러운 보정이네요
[H] | 의료-비급여 | 128. 치과 X레이가 진료마다 찍어야 한대요 치아 포토북 만들어주시나요
[H] | 의료-비급여 | 129. 한의원 침이 안 아프대서 왔는데 아파요 안 아프다고 하신 분은 통증을 모르시나 봐요
[H] | 의료-비급여 | 130. 피부과 시술 후 붓기가 3일이면 빠진다면서 일주일째예요 3일은 최소값이었나 봐요
[H] | 의료-병원진료 | 131. 응급실에서 8시간 기다렸는데 진료 3분이에요 대기 시간 대비 진료 시간 비율이 160대1이네요
[H] | 의료-병원진료 | 132. 의사 선생님이 "운동하세요" 하시는데 어디가 아파서 왔는데 운동을 어떻게 해요
[H] | 의료-병원진료 | 133. 대학병원 식당이 맛없는 건 원래 그런 거래요 환자 식단이 맛까지 치료하는 건 아닌가 봐요
[H] | 의료-병원진료 | 134. 진료비 영수증 재발급이 천원이래요 영수증의 영수증을 받아야 하나요
[H] | 의료-병원진료 | 135. 외래 예약 변경이 전화로만 돼요 전화 대기 30분에 변경 1분이에요 효율의 극한이시네요
[H] | 의료-병원진료 | 136. 의사 선생님이 "다이어트 하셔야 해요" 하시는데 진료비 내느라 밥을 못 먹겠어요 자동 다이어트네요
[H] | 의료-병원진료 | 137. 간호사님이 체온 재시는데 37.4도래요 미열이라 진료 안 된대요 38도 넘어야 아픈 거래요 0.6도 더 아파야 하는 건가요
[H] | 의료-병원진료 | 138. 입원 중에 식사가 하루 세 번인데 맛이 매번 같아요 일관성이 대단하세요
[H] | 의료-병원진료 | 139. 의사 선생님이 "걱정 마세요" 하시는데 진료비 영수증이 더 걱정이에요
[H] | 의료-병원진료 | 140. 회진이 새벽 6시래요 환자의 수면권은 의료 차트에 없나 봐요
[H] | 의료-약국건강식품 | 141. 약국에서 제네릭 약으로 바꿔주셨는데 효과가 같대요 가격이 반인 건 뭐가 다른 건가요 같으면서 다른 이 묘한 관계
[H] | 의료-약국건강식품 | 142. 멀티비타민이 하루 권장량 100%래요 3개 브랜드 먹으면 300%인데 괜찮은 건가요 오버해도 되는 거죠?
[H] | 의료-약국건강식품 | 143. 감기약 먹으니까 졸려서 일을 못 하겠어요 감기는 나았는데 일은 못 하면 이게 치료인가요
[H] | 의료-약국건강식품 | 144. 약국 영양 상담이 무료래서 갔는데 10만원짜리 세트 추천받았어요 무료 상담의 결론은 항상 구매네요
[H] | 의료-약국건강식품 | 145. 처방약이 쓰대서 물어봤더니 원래 그렇대요 맛있는 약은 없는 건가요 기술이 이렇게 발전했는데
[H] | 의료-건강검진 | 146. 건강검진 앱이 리뉴얼됐는데 이전 결과가 사라졌어요 리뉴얼이 아니라 리셋이네요
[H] | 의료-건강검진 | 147. 검진센터 탈의실이 좁아요 옆 사람이랑 어깨가 닿는데 이것도 건강검진의 일부인가요
[H] | 의료-건강검진 | 148. 건강검진 문진표 항목이 50개예요 검진 전에 팔이 먼저 아파요
[H] | 의료-건강검진 | 149. 결과지에 "생활 습관 개선 필요"래요 구체적으로 뭘 개선하라는 건지 안 알려주시는데 알아서 고치래요
[H] | 의료-건강검진 | 150. 검진 패키지에 치과 검진 포함이래서 기대했는데 스케일링은 별도래요 검진은 보는 거고 치료는 따로라니
[H] | 의료-비급여 | 151. 안과에서 다초점 렌즈가 200만원이래요 눈알 한 쌍에 400만원이면 다이아몬드 눈이네요
[H] | 의료-비급여 | 152. 치과에서 자연치 살리는 게 좋다면서 치료비가 임플란트랑 비슷해요 자연치가 인공치보다 비싼 세상
[H] | 의료-비급여 | 153. 피부과 모공 축소 시술이 3회 패키지래요 3회 하고도 모공이 그대로면 그건 제 모공이 고집이 센 건가요
[H] | 의료-비급여 | 154. 한의원 다이어트 프로그램이 한 달 50만원이래요 50만원이면 밥을 못 먹어서 자동으로 빠지겠네요
[H] | 의료-비급여 | 155. 치과 진료 끝났는데 다음 검진 6개월 뒤 예약 잡으라시네요 6개월 뒤 스케줄을 지금 잡으라니 미래를 계획하라는 교훈
[H] | 의료-병원진료 | 156. 소아과 대기실이 놀이터인데 아이가 놀다가 더 아파서 올 수도 있겠어요
[H] | 의료-병원진료 | 157. 원격 진료가 가능하대서 했는데 결국 내원하래요 원격으로 시작해서 대면으로 끝나는 하이브리드 진료
[H] | 의료-병원진료 | 158. 전문의 진료 대기가 3주인데 일반의는 내일 가능이래요 전문성은 시간으로 사는 거군요
[H] | 의료-병원진료 | 159. 병원 키오스크가 고장났는데 창구 가래요 키오스크 설치한 의미가 뭔가요 인테리어인가요
[H] | 의료-병원진료 | 160. 의사 선생님이 "많이 좋아지셨어요" 하시는데 여전히 아프거든요 뭐가 좋아진 건지 제가 모르는 건가요
[H] | 의료-약국건강식품 | 161. 약 먹는 시간이 아침 식전 점심 식후 저녁 취침 전인데 알람을 세 개 맞춰야 해요 약 먹는 것도 스케줄 관리가 필요하네요
[H] | 의료-약국건강식품 | 162. 건강식품 리뷰가 다 "한 달 만에 효과 봤어요"인데 저는 석 달째 모르겠어요 제 몸이 느린 건가요
[H] | 의료-약국건강식품 | 163. 약 상호작용 확인하려고 약사님께 물어봤더니 의사한테 물어보래요 의사는 약사한테 물어보라시는데 핑퐁이네요
[H] | 의료-약국건강식품 | 164. 철분제가 변비 생길 수 있대요 빈혈 치료하려다 변비 생기면 뭐가 나은 건지 선택의 기로에 섰어요
[H] | 의료-약국건강식품 | 165. 약국 대기번호가 30번인데 약사님 한 분이에요 감기 시즌에 약사님이 더 아프시겠어요
[H] | 의료-건강검진 | 166. 건강검진 결과 "주의" 항목이 있어서 문의했더니 생활 습관 개선하래요 그 말 듣고 10만원 낸 건 아닌데
[H] | 의료-건강검진 | 167. 종합검진 VIP 패키지가 200만원이에요 건강도 VIP 전용이 있네요 일반인은 일반 건강이고
[H] | 의료-건강검진 | 168. 건강검진 결과 상담 예약이 2주 뒤래요 결과 보고 불안한데 2주 동안 불안감도 숙성시키라는 거죠
[H] | 의료-건강검진 | 169. 검진센터 가운 뒤가 열려요 뒤에서 누가 보면 어쩌나 싶은데 이것도 검진 경험의 일부인가요
[H] | 의료-건강검진 | 170. 유전체 분석이 50만원인데 결과가 "평균적 위험도"래요 50만원 내고 "보통이에요" 듣는 경험 프리미엄이네요
[H] | 의료-비급여 | 171. 교정기 관리하러 매달 가야 하는데 진료비가 매번 3만원이에요 교정비 따로 관리비 따로 치아가 금융상품이네요
[H] | 의료-비급여 | 172. 한의원에서 한약 효과가 사람마다 다르대요 안 들으면 제 체질 탓이고 들으면 한약 덕인 거죠
[H] | 의료-비급여 | 173. 피부과 여드름 치료가 1년이래요 1년 동안 월 10만원이면 120만원의 깨끗한 피부 프로젝트네요
[H] | 의료-비급여 | 174. 치과에서 잇몸이 안 좋대요 잇몸 치료하고 나서 크라운하고 나서 정기검진하고 치과가 제 월급의 정기 입금처네요
[H] | 의료-비급여 | 175. 안과에서 안약이 처방됐는데 안약이 5만원이에요 눈에 넣는 물이 5만원이면 성수인가요
[H] | 의료-병원진료 | 176. 대학병원 진료 예약 잡으려면 새벽에 전화해야 해요 건강해지려면 잠을 못 자야 하는 아이러니
[H] | 의료-병원진료 | 177. 입원 중 옆 침대 환자가 코를 고는데 어쩔 수 없다면서요 수면권이 입원 약관에 없는 건 맞겠죠
[H] | 의료-병원진료 | 178. 의사 선생님이 약 먹고 안 나으면 오래요 약 먹고 나으면 안 와도 되는 거잖아요 다시 올 때만 의미 있는 처방이네요
[H] | 의료-병원진료 | 179. 진료 의뢰서 유효기간이 7일인데 상급 병원 예약이 한 달 뒤예요 의뢰서를 또 떼야 하나요 무한 의뢰 루프
[H] | 의료-병원진료 | 180. 병원 주차 요금이 10분에 1000원이에요 3시간 대기하면 주차비만 18000원인데 진료비보다 비싸네요
[H] | 의료-약국건강식품 | 181. 마그네슘이 근육에 좋대서 먹는데 위장이 안 좋아졌어요 근육 살리고 위장 죽이는 거네요
[H] | 의료-약국건강식품 | 182. 약국에서 건강 상담 앱 추천해주시는데 앱에서 약국 방문하라고 나와요 순환 참조 상담이에요
[H] | 의료-약국건강식품 | 183. 처방약 DUR 점검 중이래요 10분 기다리래요 약 안전한지 확인하는 거니까 기다려야죠 15분째지만
[H] | 의료-약국건강식품 | 184. 건강식품 유통기한이 다음 달까지인데 3개월분이에요 한 달 안에 3개월분을 먹으라는 건가요
[H] | 의료-약국건강식품 | 185. 비타민D 수치가 낮대서 약 먹는데 햇빛을 쬐라는데 사무실에서 일하는데 어떻게 쬐요 퇴사하라는 건가요
[H] | 의료-건강검진 | 186. 건강검진 날짜 변경이 3일 전까지래요 갑자기 일이 생기면 노쇼 처리래요 인생이 3일 전에 예고되면 좋겠네요
[H] | 의료-건강검진 | 187. 검진 결과지에 참고치만 있고 해석이 없어요 구글에 검색하라는 거죠 셀프 진단 시대
[H] | 의료-건강검진 | 188. 직장 건강검진이 무료인데 기본 항목만이래요 기본으로는 아무것도 안 잡히고 추가해야 잡히는 거면 무료가 아니잖아요
[H] | 의료-건강검진 | 189. 건강검진센터 예약 앱이 새벽에만 접속 가능하대요 건강을 위해 수면을 희생하라는 건가요
[H] | 의료-건강검진 | 190. 검진 결과 "추적 검사 필요"인데 추적 검사 예약이 3개월 뒤래요 3개월 동안 제가 추적하고 있으라는 거죠
[H] | 의료-비급여 | 191. 피부과에서 "이번이 마지막 시술이에요" 하시는데 세 번째 마지막이에요 마지막의 정의가 유연하시네요
[H] | 의료-비급여 | 192. 치과에서 파노라마 촬영비가 2만원인데 진료마다 찍어요 치아 사진첩 만들어주시나 봐요
[H] | 의료-비급여 | 193. 한의원에서 식이요법 해야 한대요 밀가루 안 되고 커피 안 되고 술 안 되고 먹을 게 없는 게 치료법이에요
[H] | 의료-비급여 | 194. 성형외과 수술 전후 사진이 다른 사람 같아요 조명이 다르고 각도가 다르고 보정이 다른 것만 빼면 같은 사람이겠죠
[H] | 의료-비급여 | 195. 도수치료 받으러 갔는데 치료사가 바뀌었어요 매번 새 사람이 제 몸을 처음부터 파악해야 하는 거네요
[H] | 의료-비급여 | 196. 치과 보존 치료가 10만원인데 2년 보증이래요 2년 뒤에 또 고장나면 10만원 더 내는 거죠 치아 구독권이네요
[H] | 의료-비급여 | 197. 피부과에서 "피부가 좋아지셨어요" 하시는데 거울로 봐도 모르겠어요 선생님 눈에만 보이는 건가요
[H] | 의료-비급여 | 198. 교정 중에 와이어 끊어졌는데 응급 예약이 일주일 뒤래요 일주일 동안 입안에 철사 박힌 채로 살아야 하는 거죠
[H] | 의료-비급여 | 199. 한의원에서 "체질 개선은 시간이 걸려요" 하시는데 6개월째 같은 말씀이에요 시간이 치료인 건가요 비용도 시간과 함께 늘어나지만
[H] | 의료-비급여 | 200. 치과 정기검진 왔는데 오늘은 이상 없대요 3만원 내고 "이상 없어요" 듣는 이 안심 서비스 감사합니다
